2019/5/15 9:57:39,12,24755004.8718365,-130088428.07298
2019/5/15 9:57:40,12,24754361.344841,-130085039.013322
2019/5/15 9:57:41,12,24753715.4195058,-130081650.013919
2019/5/15 9:57:42,12,24753071.8910113,-130078261.325061
2019/5/15 9:57:43,12,24752426.438149,-130074872.655048
2019/5/15 9:57:44,12,24751781.7281725,-130071484.658731
2019/5/15 9:57:45,12,24751136.5909916,-130068096.737758
2019/5/15 9:57:46,12,24750491.7071354,-130064708.943185
2019/5/15 9:57:47,12,24749846.9992574,-130061321.343038
2019/5/15 9:57:48,12,24749202.5554966,-130057934.047351
2019/5/15 9:57:49,12,24748557.9738312,-130054547.041811
2019/5/15 9:57:50,12,24747913.3774759,-130051160.097581
2019/5/15 9:57:51,12,24747269.2445998,-130047773.517471
2019/5/15 9:57:52,12,24746624.8634956,-130044387.140482
2019/5/15 9:57:53,12,24745980.6418809,-130041001.038904
2019/5/15 9:57:54,12,24745336.5389841,-130037615.20088
2019/5/15 9:57:55,12,24744692.4294918,-130034229.516513
2019/5/15 9:57:56,12,24744048.2075774,-130030844.131977
2019/5/15 9:57:57,12,24743404.1445529,-130027458.889413
2019/5/15 9:57:58,12,24742759.8908605,-130024073.998764
2019/5/15 9:57:59,12,24742115.7909616,-130020689.377124
2019/5/15 9:58:00,12,24741471.6517898,-130017304.854261
2019/5/15 9:58:02,12,24740183.5455272,-130010535.922823
2019/5/15 9:58:03,12,24739539.4579198,-130007151.559608
2019/5/15 9:58:04,12,24738895.6704046,-130003767.503255
2019/5/15 9:58:05,12,24738251.597487,-130000383.50612
2019/5/15 9:58:06,12,24737607.5380601,-129996999.802185
2019/5/15 9:58:07,12,24736963.7868198,-129993616.438089
2019/5/15 9:58:08,12,24736320.0244872,-129990233.59547
2019/5/15 9:58:09,12,24735676.4135498,-129986850.965238
2019/5/15 9:58:10,12,24735032.7552451,-129983468.411634
2019/5/15 9:58:11,12,24734389.0591667,-129980085.924837
2019/5/15 9:58:12,12,24733745.4491286,-129976703.42995
2019/5/15 9:58:13,12,24733101.92663,-129973321.053657
2019/5/15 9:58:14,12,24732458.4077288,-129969938.923444
2019/5/15 9:58:15,12,24731814.9131109,-129966557.182314
2019/5/15 9:58:16,12,24731171.409799,-129963175.500089
2019/5/15 9:58:17,12,24730527.8786063,-129959793.903232
2019/5/15 9:58:18,12,24729884.5084023,-129956412.531877
2019/5/15 9:58:19,12,24729241.1531878,-129953031.328214
2019/5/15 9:58:20,12,24728597.758101,-129949650.750419
2019/5/15 9:58:21,12,24727954.5545815,-129946270.679014
2019/5/15 9:58:22,12,24727311.4925641,-129942890.916105
2019/5/15 9:58:23,12,24726668.3466048,-129939511.139583
2019/5/15 9:58:24,12,24726025.1892533,-129936131.737875
2019/5/15 9:58:25,12,24725382.0828666,-129932752.319194
2019/5/15 9:58:26,12,24724739.0895016,-129929373.23394
2019/5/15 9:58:27,12,24724096.0643587,-129925994.349096
2019/5/15 9:58:28,12,24723453.0667966,-129922615.431165
2019/5/15 9:58:29,12,24722810.1981453,-129919236.853836
2019/5/15 9:58:30,12,24722167.2245667,-129915858.425281
2019/5/15 9:58:31,12,24721524.2605814,-129912479.755424
2019/5/15 9:58:32,12,24720881.3742424,-129909101.554025
2019/5/15 9:58:33,12,24720238.4921004,-129905723.538503
2019/5/15 9:58:34,12,24719595.7103889,-129902345.729139
2019/5/15 9:58:35,12,24718952.9772438,-129898968.07217
2019/5/15 9:58:36,12,24718310.2947636,-129895590.860784
2019/5/15 9:58:37,12,24717667.6836341,-129892214.006366
2019/5/15 9:58:38,12,24717025.1954194,-129888837.867447
2019/5/15 9:58:39,12,24716382.8409122,-129885461.988935
2019/5/15 9:58:40,12,24715740.5286757,-129882086.638504
2019/5/15 9:58:41,12,24715098.2985823,-129878711.812378
2019/5/15 9:58:42,12,24714456.1893053,-129875337.346904
2019/5/15 9:58:43,12,24713814.0965169,-129871963.025455
2019/5/15 9:58:44,12,24713172.0912679,-129868589.175684
2019/5/15 9:58:45,12,24712530.1171973,-129865215.616991
2019/5/15 9:58:46,12,24711888.1653113,-129861842.048662
2019/5/15 9:58:47,12,24711246.2961681,-129858468.658779
2019/5/15 9:58:48,12,24710604.4156328,-129855095.515592
2019/5/15 9:58:49,12,24709962.5968546,-129851722.775123
2019/5/15 9:58:50,12,24709320.7717809,-129848350.006706
2019/5/15 9:58:51,12,24708679.0603285,-129844977.664596
2019/5/15 9:58:52,12,24708037.385151,-129841605.477249
2019/5/15 9:58:53,12,24707395.6979818,-129838233.356777
2019/5/15 9:58:54,12,24706754.0093136,-129834861.35782
2019/5/15 9:58:55,12,24706112.3416309,-129831489.567344
2019/5/15 9:58:56,12,24705470.7384035,-129828117.772335
2019/5/15 9:58:57,12,24704829.0974024,-129824746.151968
2019/5/15 9:58:58,12,24704187.5670246,-129821374.852874
2019/5/15 9:58:59,12,24703546.1064985,-129818003.883344
2019/5/15 9:59:00,12,24702904.691241,-129814633.210039
2019/5/15 9:59:01,12,24702263.3197533,-129811262.747476
2019/5/15 9:59:02,12,24701622.0253122,-129807892.70137
2019/5/15 9:59:03,12,24700980.7431626,-129804523.07234
2019/5/15 9:59:04,12,24700339.5398584,-129801153.481714
2019/5/15 9:59:05,12,24699698.326661,-129797783.852499
2019/5/15 9:59:06,12,24699057.1248558,-129794414.434122
2019/5/15 9:59:07,12,24698415.9746149,-129791045.18737
2019/5/15 9:59:08,12,24697774.8771374,-129787676.156753
2019/5/15 9:59:09,12,24697133.9334535,-129784307.835029
2019/5/15 9:59:10,12,24696493.0251451,-129780939.80438
2019/5/15 9:59:11,12,24695852.0829602,-129777571.725885
2019/5/15 9:59:12,12,24695211.1167918,-129774203.461317
2019/5/15 9:59:13,12,24694570.175806,-129770835.299678
2019/5/15 9:59:14,12,24693929.2558057,-129767467.220663
2019/5/15 9:59:15,12,24693288.4074558,-129764099.580497
2019/5/15 9:59:16,12,24692647.6193641,-129760732.161665
2019/5/15 9:59:17,12,24692006.7979955,-129757364.699123
2019/5/15 9:59:18,12,24691366.0305896,-129753997.554638
2019/5/15 9:59:19,12,24690725.3201442,-129750630.604471
2019/5/15 9:59:20,12,24690084.6342818,-129747263.849918
2019/5/15 9:59:21,12,24689444.0272648,-129743897.431711
2019/5/15 9:59:22,12,24688803.3848723,-129740530.832714
2019/5/15 9:59:23,12,24688162.6855192,-129737164.083316
2019/5/15 9:59:24,12,24687521.9960593,-129733797.338462
2019/5/15 9:59:25,12,24686881.3203898,-129730430.536062
2019/5/15 9:59:26,12,24686240.6732007,-129727063.912212
2019/5/15 9:59:27,12,24685600.0305084,-129723697.276651
2019/5/15 9:59:28,12,24684959.4070028,-129720330.724283
2019/5/15 9:59:29,12,24684318.8026839,-129716964.365638
2019/5/15 9:59:30,12,24683678.3317727,-129713598.716047
2019/5/15 9:59:31,12,24683037.9373086,-129710233.431127
2019/5/15 9:59:32,12,24682397.5800187,-129706868.326646
2019/5/15 9:59:33,12,24681757.2865846,-129703503.515569
2019/5/15 9:59:34,12,24681117.0848871,-129700139.156227
2019/5/15 9:59:35,12,24680476.9995089,-129696775.327266
2019/5/15 9:59:36,12,24679836.9752885,-129693412.059446
2019/5/15 9:59:37,12,24679197.097067,-129690049.456382
2019/5/15 9:59:38,12,24678557.3738381,-129686687.702839
2019/5/15 9:59:39,12,24677917.718962,-129683326.229084
2019/5/15 9:59:40,12,24677278.1282414,-129679965.158166
2019/5/15 9:59:41,12,24676638.6667314,-129676604.799608
2019/5/15 9:59:42,12,24675999.2975575,-129673244.854726
2019/5/15 9:59:43,12,24675359.9916398,-129669885.311779
2019/5/15 9:59:44,12,24674720.8248257,-129666526.321067
2019/5/15 9:59:45,12,24674081.6580117,-129663167.489635
2019/5/15 9:59:46,12,24673442.5652464,-129659809.022739
2019/5/15 9:59:47,12,24672803.5879013,-129656451.137577
2019/5/15 9:59:48,12,24672164.6974959,-129653093.807376
2019/5/15 9:59:49,12,24671525.9210116,-129649736.91152
2019/5/15 9:59:50,12,24670887.1721083,-129646380.188692
2019/5/15 9:59:51,12,24670248.391427,-129643023.317447
2019/5/15 9:59:52,12,24669609.6074479,-129639666.42402
2019/5/15 9:59:53,12,24668970.8012842,-129636309.454366
2019/5/15 9:59:54,12,24668332.0038145,-129632952.59686
2019/5/15 9:59:55,12,24667693.1811622,-129629595.70117
2019/5/15 9:59:56,12,24667054.4010805,-129626238.87253
2019/5/15 9:59:57,12,24666415.6126045,-129622882.084438
2019/5/15 9:59:58,12,24665776.8043423,-129619525.124202
2019/5/15 9:59:59,12,24665137.9430168,-129616167.874433
2019/5/15 10:00:00,12,24664499.0768946,-129612810.670103
2019/5/15 10:03:42,12,24523861.6939289,-128873759.752725
2019/5/15 10:03:43,12,24523233.5154078,-128870458.701597
2019/5/15 10:03:44,12,24522605.4774894,-128867158.382541
2019/5/15 10:03:45,12,24521977.5409009,-128863858.612629
2019/5/15 10:03:46,12,24521349.6840571,-128860559.278175
2019/5/15 10:03:47,12,24520721.9135536,-128857260.310781
2019/5/15 10:03:48,12,24520094.2458789,-128853961.942754
2019/5/15 10:03:49,12,24519466.6627456,-128850664.029718
2019/5/15 10:03:50,12,24518839.1515626,-128847366.481367
2019/5/15 10:03:51,12,24518211.703336,-128844069.250251
2019/5/15 10:03:52,12,24517584.3285585,-128840772.423027
2019/5/15 10:03:53,12,24516957.0542115,-128837476.023973
2019/5/15 10:03:54,12,24516329.8934858,-128834180.287078
2019/5/15 10:03:55,12,24515702.865868,-128830885.211795
2019/5/15 10:03:56,12,24515075.8841184,-128827590.337654
2019/5/15 10:03:57,12,24514448.864595,-128824295.350757
2019/5/15 10:03:58,12,24513821.8714533,-128821000.486278
2019/5/15 10:03:59,12,24513194.934073,-128817705.80957
2019/5/15 10:04:00,12,24512568.0227747,-128814411.308111
2019/5/15 10:04:01,12,24511941.0973861,-128811116.714201
2019/5/15 10:04:02,12,24511314.249344,-128807822.56319
2019/5/15 10:04:03,12,24510687.3803164,-128804528.234033
2019/5/15 10:04:04,12,24510060.5670502,-128801234.236786
2019/5/15 10:04:05,12,24509433.785562,-128797940.43684
2019/5/15 10:04:06,12,24508807.0322543,-128794646.710655
2019/5/15 10:04:07,12,24508180.3239154,-128791353.247751
2019/5/15 10:04:08,12,24507553.5984884,-128788059.74941
2019/5/15 10:04:09,12,24506926.8700635,-128784766.263565
2019/5/15 10:04:10,12,24506300.1224518,-128781472.717125
2019/5/15 10:04:11,12,24505673.3661462,-128778179.138458
2019/5/15 10:04:12,12,24505046.7225625,-128774886.165697
2019/5/15 10:04:13,12,24504420.1749124,-128771593.648426
2019/5/15 10:04:14,12,24503793.6467488,-128768301.231021
2019/5/15 10:04:15,12,24503167.1632543,-128765009.053857
2019/5/15 10:04:16,12,24502540.6617723,-128761716.724874
2019/5/15 10:04:17,12,24501914.1935672,-128758424.623273
2019/5/15 10:04:18,12,24501287.752943,-128755132.613708
2019/5/15 10:04:19,12,24500661.2826394,-128751840.50097
2019/5/15 10:04:20,12,24500034.8833866,-128748548.762634
2019/5/15 10:04:21,12,24499408.5809667,-128745257.453123
2019/5/15 10:04:22,12,24498782.311524,-128741966.42353
2019/5/15 10:04:23,12,24498156.1194278,-128738675.693655
2019/5/15 10:04:24,12,24497529.9300297,-128735385.041317
2019/5/15 10:04:25,12,24496903.8023888,-128732094.673145
2019/5/15 10:04:26,12,24496277.6999305,-128728804.478181
2019/5/15 10:04:27,12,24495651.6268519,-128725514.50814
2019/5/15 10:04:28,12,24495025.6871809,-128722225.153061
2019/5/15 10:04:29,12,24494399.7801873,-128718935.939735
2019/5/15 10:04:30,12,24493773.9670288,-128715647.294838
2019/5/15 10:04:31,12,24493148.2704895,-128712359.301267
2019/5/15 10:04:32,12,24492522.650697,-128709071.641632
2019/5/15 10:04:33,12,24491897.0315042,-128705783.99303
2019/5/15 10:04:34,12,24491271.4518839,-128702496.527528
2019/5/15 10:04:35,12,24490645.9031423,-128699209.172958
2019/5/15 10:04:36,12,24490020.4545314,-128695922.306343
2019/5/15 10:04:37,12,24489395.0056207,-128692635.602968
2019/5/15 10:04:38,12,24488769.6892182,-128689349.476356
2019/5/15 10:04:39,12,24488144.4480636,-128686063.764555
2019/5/15 10:04:40,12,24487519.2341902,-128682778.197294
2019/5/15 10:04:41,12,24486894.0769775,-128679492.947874
2019/5/15 10:04:42,12,24486268.8529112,-128676207.342788
2019/5/15 10:04:43,12,24485643.6558261,-128672921.841777
2019/5/15 10:04:44,12,24485018.6380169,-128669637.231601
2019/5/15 10:04:45,12,24484393.7125438,-128666353.162641
2019/5/15 10:04:46,12,24483768.84583,-128663069.42436
2019/5/15 10:04:47,12,24483144.044471,-128659786.00658
2019/5/15 10:04:48,12,24482519.3486389,-128656503.172914
2019/5/15 10:04:49,12,24481894.710367,-128653220.699297
2019/5/15 10:04:50,12,24481270.1452445,-128649938.557333
2019/5/15 10:04:51,12,24480645.678154,-128646656.995786
2019/5/15 10:04:52,12,24480021.3078966,-128643375.946865
2019/5/15 10:04:53,12,24479397.0053922,-128640095.279844
2019/5/15 10:04:54,12,24478772.7196762,-128636814.590046
2019/5/15 10:04:55,12,24478148.5472818,-128633534.56052
2019/5/15 10:04:56,12,24477524.5118925,-128630255.203659
2019/5/15 10:04:57,12,24476900.5574471,-128626976.313552
2019/5/15 10:04:58,12,24476276.650369,-128623697.683435
2019/5/15 10:04:59,12,24475652.7753687,-128620419.239746
2019/5/15 10:05:00,12,24475028.9750167,-128617141.121219
2019/5/15 10:05:01,12,24474405.2463151,-128613863.457988
2019/5/15 10:05:02,12,24473781.5784714,-128610586.007892
2019/5/15 10:05:03,12,24473157.8635602,-128607308.380773
2019/5/15 10:05:04,12,24472534.223897,-128604031.05937
2019/5/15 10:05:05,12,24471910.5707431,-128600753.742822
2019/5/15 10:05:06,12,24471286.8474377,-128597476.048841
2019/5/15 10:05:07,12,24470663.1040463,-128594198.228881
2019/5/15 10:05:08,12,24470039.33877,-128590920.33867
2019/5/15 10:05:09,12,24469415.5986763,-128587642.601389
2019/5/15 10:05:10,12,24468791.8726728,-128584364.903076
2019/5/15 10:05:11,12,24468168.183244,-128581087.37244
2019/5/15 10:05:12,12,24467544.5264926,-128577810.08628
2019/5/15 10:05:13,12,24466920.9219051,-128574532.938585
2019/5/15 10:05:14,12,24466297.2873383,-128571255.609483
2019/5/15 10:05:15,12,24465673.7499043,-128567978.825328
2019/5/15 10:05:16,12,24465050.3123011,-128564702.631105
2019/5/15 10:05:17,12,24464426.9394532,-128561426.733863
2019/5/15 10:05:18,12,24463803.665237,-128558151.386976
2019/5/15 10:05:19,12,24463180.3940186,-128554876.036768
2019/5/15 10:05:20,12,24462557.1617733,-128551600.841213
